sampled_utc|timestamp|wan_name|metric_name|value
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:06|1777707546|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:07|1777707547|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:08|1777707548|spectrum|wanctl_arbitration_refractory_active|0.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
2026-05-02 07:39:09|1777707549|spectrum|wanctl_arbitration_active_primary|1.0
